id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
349635,Central Austin (Tarrytown) Bed and Bath,1771402,Cindie,,78703,30.29933,-97.77637,Private room,59,1,43,2019-07-07,0.60,1,50
351865,French country charming room/bath,1782559,Julie,,78754,30.33179,-97.64911,Private room,75,1,0,,,1,0
352543,"Bright Private Townhouse close for ACL, F1 & SXSW",1785118,Kyla,,78704,30.24489,-97.77263,Entire home/apt,525,2,22,2019-04-28,0.24,1,355
353126,Monthly Rental Guest House /Apartment  in SoCo,1788349,Jeannie,,78704,30.23846,-97.74613,Entire home/apt,59,29,2,2012-03-18,0.02,2,337
353261, 4/3.5 SoCo Bungalow ,1789494,Lara,,78704,30.24336,-97.75152,Entire home/apt,675,3,122,2019-07-21,1.85,1,317
353955,SXSW Luxury 2 Bedroom appt!,1792021,Mykel,,78746,30.34442,-97.80005,Entire home/apt,225,3,1,2012-03-15,0.01,1,0
354263,Colorful Artsy and Unusual Guesthouse in Bouldin Creek,1752493,Gigi,,78704,30.24782,-97.76294,Entire home/apt,125,2,263,2019-07-15,2.91,3,325
354334,Stunning 2/2.5 PRIME ATX Location!,1781705,Jared,,78704,30.24515,-97.77143,Entire home/apt,300,3,1,2013-03-14,0.01,2,0
354513,SXSW-Historic Home luxury-Central East Downtown,1795232,Sara,,78702,30.25859,-97.72983,Entire home/apt,908,3,5,2017-03-15,0.06,1,0
354542,★ Spacious Modern Luxury + Walk to Food & Bars! ★,1795524,Sarah,,78702,30.26332,-97.72082,Entire home/apt,1000,3,104,2019-03-24,1.15,1,346
354569,Ultimate casually elegant retreat,2049988,Mike,,78703,30.28923,-97.7606,Entire home/apt,248,3,11,2017-07-05,0.12,1,0
355176,Private South Austin Guest House,1798140,Scott,,78745,30.22062,-97.77387,Entire home/apt,141,30,16,2019-04-27,0.18,1,31
355232,Great SXSW Location. 3br/2baths,1798084,Jeffrey,,78704,30.24803,-97.74556,Entire home/apt,1000,1,3,2017-03-19,0.04,1,365
355328,SXSW - musician's home,1798834,Joan,,78704,30.23928,-97.77907,Entire home/apt,100,1,0,,,1,0
355792,"Clean, Cute & Central-Clarksville!",1801114,An,,78703,30.27927,-97.75422,Entire home/apt,119,2,12,2019-07-06,0.13,1,0
356675,Midcentury Modern in Central Austin,1805253,Trey,,78703,30.30587,-97.77132,Entire home/apt,1050,30,2,2013-06-01,0.02,1,0
356719,Cozy and Modern Home,1805524,Jai,,78723,30.30599,-97.69641,Entire home/apt,325,2,1,2012-11-20,0.01,1,0
356837,Upscale/Spacious Downtown Townhouse,1806205,Varun,,78701,30.2805,-97.74286,Entire home/apt,499,3,8,2017-03-14,0.09,1,351
357472,Spacious room w/ private bath in hot east side,1782393,Meredith And Rip,,78702,30.25176,-97.7227,Private room,75,1,86,2019-07-29,0.95,1,0
357503,Best ACL 2015 / Austin Summer,1809146,David,,78704,30.24981,-97.77782,Entire home/apt,495,2,3,2015-10-13,0.04,1,0
357529,Zilker Home close to everything,1808807,Renee,,78704,30.2552,-97.76862,Entire home/apt,135,3,206,2019-08-05,2.28,2,98
358164,Beautiful  Private Cottage,1812799,Monica,,78751,30.31062,-97.7184,Private room,100,1,174,2019-07-17,1.93,1,235
358276,Central Spot! - The Blanco Hills Bedroom -,1163788,Olivia,,78702,30.27913,-97.71576,Private room,49,1,107,2019-07-11,1.23,4,0
358643,Entertainers Delight Close to SOCO ,1815367,Kathy,,78704,30.22974,-97.76657,Entire home/apt,800,1,0,,,1,0
358675,Adriatic Serenity,1815489,Lucy,,78746,30.29172,-97.83906,Entire home/apt,500,2,1,2019-02-24,0.18,2,322
359425,Cute 1/1 North Central Bungalow!,1818568,Carrie,,78757,30.33765,-97.72982,Entire home/apt,200,1,2,2016-03-20,0.02,1,0
359716,Formula 1 Home Next to Zilker Park,1819829,Ryan,,78704,30.26059,-97.77649,Entire home/apt,375,2,6,2015-10-12,0.08,1,0
359970,Perfect 1 b/b bungalow,1818990,Janell,,78702,30.25759,-97.71779,Entire home/apt,110,2,48,2019-07-28,1.64,2,147
360156,Cute  place 4mi to downtown,376066,Logan,,78721,30.27155,-97.68703,Entire home/apt,300,1,121,2019-05-26,1.45,1,282
362460,SXSW  Bungalow Available 2/1,1831617,Chris,,78756,30.31725,-97.74403,Entire home/apt,625,4,0,,,1,365
362525,Quiet Country Cottage Near Downtown,1827423,Vicki,,78741,30.22304,-97.71811,Entire home/apt,87,2,36,2019-06-12,0.40,1,267
362662,Downtown Central Austin HUGE HOUSE!,1832618,Robert,,78702,30.2532,-97.72391,Entire home/apt,500,2,155,2019-08-11,1.88,1,346
363040,Zilker Festival Suite,213651,Daniel,,78704,30.25456,-97.77665,Entire home/apt,69,2,210,2019-08-05,2.33,2,121
363944,The Big Zilker. Minutes to it all!,1840480,Scott And Sally,,78704,30.25725,-97.77011,Entire home/apt,695,5,26,2018-05-20,0.40,10,303
364025,Perfect for ACL/SXSW. Walk everywhere!,1839064,Adriana,,78703,30.27407,-97.75345,Entire home/apt,200,3,13,2019-03-14,0.17,1,0
364121,Private romantic getaway 150' above Lake Travis,871765,Bruce,,78734,30.39409,-97.91907,Private room,210,2,1,2017-10-22,0.05,1,361
364269,Zilker Treehouse. Minutes to it all!,1840480,Scott And Sally,,78704,30.2584,-97.76881,Entire home/apt,295,4,72,2019-06-18,0.80,10,303
364402,Short + long term - Central Austin!,1841318,Alice,,78751,30.32109,-97.71999,Private room,44,30,13,2019-05-15,0.22,2,267
365471,Hip E.Side Downtwn House Walk 2 ALL,1845598,D.K.,,78702,30.26002,-97.73317,Entire home/apt,258,1,67,2019-07-28,0.74,1,63
366403,Cherrywood SXSW Party UT Walking,1834167,Grace Marie,,78722,30.28553,-97.72017,Entire home/apt,85,4,35,2017-03-19,0.54,4,0
367356,Gorgeous Historic Hyde Park Cottage,1488733,Brooke,,78751,30.30632,-97.722,Entire home/apt,191,1,136,2019-07-24,1.51,33,249
367366,Large ATX Home Minutes to Downtown,1854873,Alex,,78721,30.26526,-97.6846,Entire home/apt,135,2,76,2019-07-05,1.59,1,145
367445,Charming Hyde Park Casita,1855238,Caroline,,78751,30.30676,-97.72635,Entire home/apt,101,3,171,2019-05-21,1.90,1,355
367789,Completely Renovated Mid Century,1856695,John,,78703,30.30665,-97.77151,Entire home/apt,2150,4,1,2014-03-17,0.02,1,0
369090,SXSW Walk to Downtown. 2br Apt.,1861886,Sarah,,78704,30.25858,-97.75181,Entire home/apt,650,1,0,,,1,0
370115,Austin *East Side* modern home,1865618,Lisa,,78702,30.27368,-97.71552,Entire home/apt,750,2,0,,,1,0
371539,Spacious Multi-Level Condo | Sleeps up to 10,1871009,Brad,,78701,30.2663,-97.7424,Entire home/apt,490,2,158,2019-07-20,2.37,1,290
372254,EZCamping in near SxSAustin!6,1568741,Jim O',,78745,30.20981,-97.77037,Entire home/apt,14,2,19,2019-04-21,0.22,13,364
375142,"Weekend room near downtown, SoCo",1887493,Susan,,78704,30.25374,-97.74519,Private room,195,2,2,2017-11-21,0.03,3,0
375989,"Near UT Law (Perfect for ACL/SXSW, Football, etc)",1890605,Carlton,,78705,30.29,-97.73064,Private room,175,3,0,,,2,144
377391,comfy & convenient lodging in 78704,1896666,Rachelle,,78704,30.23589,-97.76997,Entire home/apt,0,1,1,2017-10-16,0.05,1,0
381238,Walk to SXSW and downtown Austin TX,1887493,Susan,,78704,30.25226,-97.74438,Entire home/apt,650,3,0,,,3,0
381240,Urban condo walk to SoCO/downtown,1887493,Susan,,78704,30.2524,-97.74437,Entire home/apt,595,4,3,2017-03-15,0.04,3,83
383689,Modern Loft in the Middle of Austin,1921749,Jamie,,78701,30.2636,-97.74204,Entire home/apt,177,1,483,2019-07-25,5.78,1,51
385602,SXSW!! - Accommodations ,1929911,Ernest,,78739,30.16976,-97.86306,Entire home/apt,1200,3,0,,,1,365
403090,Enjoy Rm in Artist's Hm N BEST AREA,1752493,Gigi,,78704,30.24658,-97.7628,Entire home/apt,75,3,24,2015-03-02,0.28,3,0
406911,❤ A Few Blocks To Downtown - Studio/Screened Porch,1652515,Cynthia,,78704,30.25966,-97.75555,Entire home/apt,95,1,259,2019-08-08,3.11,1,337
412290,GREAT Room - SOUTH CONGRESS Area!,1726978,Foulk,,78704,30.23944,-97.7535,Private room,95,1,52,2018-01-17,0.63,1,0
416296,Winter Vacation Rental in Austin,2070013,Melissa,,78702,30.27804,-97.71439,Entire home/apt,100,15,0,,,1,0
424279,"Steps to S. Congress, stylish 2 bedroom oasis",1275188,Susie & Eoin,,78704,30.24035,-97.7522,Entire home/apt,95,29,16,2018-10-20,0.21,1,220
429368,Close to ZIlker Park and SXSW! Modern Treehouse!,422789,Tara,,78704,30.25612,-97.78365,Entire home/apt,1200,3,6,2019-05-05,0.10,1,136
430683,Architectual Gem/ Pool,2141281,Melanie,,78731,30.33945,-97.76182,Entire home/apt,625,2,10,2019-08-08,0.26,2,0
433996,Modern Loft in the Heart of Austin!,2157243,Sean,,78704,30.26083,-97.77521,Entire home/apt,79,2,193,2019-07-27,2.20,3,161
435211,Austin Historic home bedroom only,1644218,Cecily,,78701,30.27132,-97.74777,Private room,82,2,147,2019-07-21,1.66,2,147
438411,Cozy central east home-kid friendly,2177425,Aga & B,,78702,30.26699,-97.71362,Entire home/apt,200,3,11,2019-04-15,0.13,3,162
442720,House on the Creek - 4BR/3BA - 10 minutes to City,2200336,Gretchen,,78746,30.2994,-97.79666,Entire home/apt,250,3,73,2019-07-28,0.83,1,224
442757,ACL DIGGS!  Studio Bungalow,2200456,Tressa,,78741,30.23229,-97.69188,Entire home/apt,135,3,10,2018-11-30,0.11,7,316
445931,Central Austin-Modern-Light Filled-2BR Condo,2214820,Alexander,,78705,30.2864,-97.75225,Entire home/apt,129,30,16,2019-05-08,0.19,2,344
449710,"Great location; biking, commuting ",1849637,Dawn,,78758,30.36599,-97.69784,Entire home/apt,165,7,1,2013-01-01,0.01,1,88
455978,3br/2ba Condo - Downtown Austin,2207164,Matthew,,78702,30.25374,-97.73553,Entire home/apt,400,2,3,2016-10-10,0.08,1,223
461404,Cute & Cozy Central Austin House,1021729,Nita,,78756,30.32225,-97.7296,Entire home/apt,102,2,59,2019-07-07,0.72,1,319
474007,ACL~Oct 4-13~WALK TO MUSIC; MODERN!,50264,Rich,,78704,30.25884,-97.76628,Private room,350,2,0,,,3,0
479197,Funky SoFi Condo! Walk downtown! Private bathroom,1918269,Amanda,,78704,30.25774,-97.75158,Private room,35,30,20,2019-04-28,0.23,3,161
485360,Downtown Condo with Austin's best skyline view!,2402591,Jane,,78702,30.2698,-97.72854,Entire home/apt,135,2,64,2019-07-08,0.95,1,120
490139,PRIVATE ROOM! 5 mi. To DT,2374829,John,,78741,30.22443,-97.69072,Private room,60,1,3,2015-06-15,0.05,5,365
501861,Downtown SoCo Guest House ,2476440,Michelle,,78704,30.25372,-97.74556,Entire home/apt,225,2,16,2019-05-19,0.48,2,320
508203,Modern home with hot tub close to downtown,661078,Gregg,,78741,30.22479,-97.7246,Entire home/apt,175,3,191,2019-07-22,2.26,1,69
509270,1 BED/1B DUPLEX TEN MINS TO DOWNTOWN,2200456,Tressa,,78741,30.23349,-97.69347,Entire home/apt,125,30,8,2018-06-30,0.10,7,315
509833,Charming home in the ♥ of downtown,2511927,Amanda,,78703,30.27428,-97.75716,Entire home/apt,224,2,51,2019-07-29,0.59,1,269
510168,Peaceful retreat in the trees,793021,Steve,,78733,30.34467,-97.86235,Entire home/apt,225,2,42,2019-07-21,0.70,1,337
517378,South Austin Condo with Great View,2546917,Clint,,78745,30.20841,-97.81879,Entire home/apt,250,1,0,,,1,0
517430,Elegant Upper Level Studio Minutes from Downtown,2546775,Rice,,78705,30.29884,-97.73391,Entire home/apt,130,2,61,2019-08-11,0.86,1,168
521689,Awesome Space- Chill Yard!,2565803,Christine,,78745,30.20097,-97.81404,Entire home/apt,225,2,16,2019-03-11,0.28,1,7
522136,Downtown Oasis - Quiet Retreat!,2567934,Alexis,,78701,30.28004,-97.74563,Entire home/apt,115,2,372,2019-08-06,4.27,1,125
524150,East Austin Eclectic Jewel  ,1711142,Katrina,,78702,30.26665,-97.71815,Private room,60,2,1,2015-03-18,0.02,1,0
525231,"Brentwood Guest House, Modern Home, Central Locale",2507231,Kris,,78757,30.33962,-97.73593,Entire home/apt,135,2,53,2019-07-29,0.63,2,294
528338,Suite Spot (Zilker),2595932,Amber,,78704,30.26164,-97.76158,Entire home/apt,99,2,419,2019-08-10,4.81,2,130
539839,"Central south, 15 min to AIBA, COTA, SOCO, UT",2484820,Sheila,,78741,30.22142,-97.73484,Entire home/apt,77,1,125,2019-06-01,1.56,2,0
540377,Beautiful SoCo House near downtown,989596,John,,78704,30.24945,-97.74613,Entire home/apt,255,3,6,2018-03-18,0.08,2,0
541267,Beautiful Modern Home-East Austin,2660928,Brandon And G'Nell,,78724,30.29067,-97.64235,Entire home/apt,300,2,5,2015-11-10,0.06,1,0
542124,Designer Oasis-East Central Austin,2457470,Sharon,,78702,30.27665,-97.71857,Private room,100,2,21,2019-05-26,0.27,2,365
560094,"Luxury Home/Downtown, Zilker, ACL,HotTub",4335991,Karen,,78704,30.24921,-97.78566,Entire home/apt,300,2,29,2019-07-21,0.35,1,327
563735,Zen Modern Home Near Downtown AUS,2771838,Pamela,,78704,30.25132,-97.79406,Private room,55,30,1,2013-10-07,0.01,1,365
568456,Design Pad with Art in Every Corner,16872,Melissa,,78704,30.24348,-97.74093,Private room,95,2,10,2019-05-26,0.13,2,0
577499,Sunny Zilker Neighborhood Studio,2839795,Margo,,78704,30.25783,-97.76449,Entire home/apt,95,2,318,2019-07-15,3.80,1,330
585041,SOCO!  6 bedroom on Travis Heights,1710302,Lindsay,,78704,30.23692,-97.74599,Entire home/apt,500,1,101,2019-07-21,1.20,14,318
586648,South east Austin-comfortable room,2484820,Sheila,,78741,30.22228,-97.73331,Private room,49,2,22,2015-04-20,0.26,2,1
587572,Austin Getaway,7976770,Andrew,,78704,30.2466,-97.76628,Entire home/apt,95,2,139,2019-07-15,1.65,1,242
592958,The Coach House Austin on SOCO,2927288,Tracy,,78704,30.24321,-97.75469,Entire home/apt,415,2,34,2019-07-31,0.44,2,315
593102,Rosedale's Casa Blanca: ACL/Form 1 ,2852664,Lori,,78756,30.31544,-97.74511,Entire home/apt,500,2,2,2013-03-12,0.02,1,365
602877,Stylish Furnished Condo with Pool,1280071,Alexis,,78757,30.35994,-97.73144,Entire home/apt,75,30,4,2018-06-18,0.05,1,239
603084,"Modern, Spacious 3/2/2 South Austin",1282837,Joseph,,78745,30.20283,-97.79705,Entire home/apt,200,30,80,2019-06-24,0.98,2,253
606522,NW Austin! POOL! Private guest room,3004355,Steve,,78759,30.41768,-97.75449,Private room,69,1,16,2016-10-02,0.23,1,365
607536,Mid-Century Modern E Austin- 2 Rooms in a house,2546033,Adam,,78723,30.30267,-97.67915,Private room,70,1,99,2019-03-26,1.17,1,337
609427,Studio on funky S 3rd St. near SOCO,10615,Simon,,78704,30.2452,-97.76084,Entire home/apt,90,30,45,2019-05-11,0.53,2,75
609618,Clean Room & Own Bath in 50's home,2989106,Janet,,78722,30.30086,-97.7152,Private room,70,2,26,2019-05-05,0.31,1,284
620532,French Place Studio,806961,Jim,,78722,30.29077,-97.71777,Entire home/apt,55,30,10,2018-12-18,0.12,2,123
622062,Private Artist Studio in Downtown Austin,437941,Amy,,78703,30.27634,-97.75923,Entire home/apt,85,2,89,2019-05-27,1.04,1,0
622495,The Blue Dahlia--close to Downtown!,12409,Flip,,78705,30.28727,-97.75225,Entire home/apt,130,4,24,2019-06-15,0.29,2,302
628034,Charming Home with Vintage Details - East Downtown,2436512,Crystal,,78702,30.27215,-97.71917,Entire home/apt,100,1,410,2019-07-28,4.85,8,329
631071,3/2 Home Near Zilker & Downtown,3104238,Sarah,,78704,30.25388,-97.77322,Entire home/apt,800,4,4,2016-03-15,0.05,1,365
632659,Central/East Modern Guest House,3147504,Michelle,,78722,30.28206,-97.71795,Entire home/apt,135,2,238,2019-08-06,2.91,1,122
636996,Quiet Getaway; Close to DNTN/UT/Trails & Townlake,552705,"Amanda (Marz, Nickname)",,78703,30.28445,-97.77043,Entire home/apt,85,3,2,2019-08-02,1.62,2,326
637480,Clarksville Bright Cozy Gem,3179679,Jazmine,,78703,30.27933,-97.75131,Entire home/apt,175,3,10,2018-09-19,0.33,1,77
644051,Huge Craftsman Bungalow in SoCo,3222157,Tracey,,78704,30.24972,-97.73887,Entire home/apt,600,2,21,2019-07-28,0.26,1,278
644773,Southwestern Adobe Guest House,10615,Simon,,78733,30.34245,-97.86974,Entire home/apt,75,31,63,2019-04-30,0.76,2,28
644895,"Westlake Hills Townhouse, minutes from downtown",3228347,Brandon,,78746,30.31027,-97.80007,Entire home/apt,288,3,75,2019-07-30,1.05,1,312
646358,"SXSW & ACL &  F1- Fab! South Austin! ""WEST O""",3239177,Teresa (Tessa),,78704,30.24282,-97.76199,Entire home/apt,235,2,45,2019-07-06,0.58,1,350
646392,Travis Heights Hideaway SoCo studio,2076136,Kathleen,,78704,30.24453,-97.73892,Entire home/apt,98,1,603,2019-08-06,7.18,3,299
649833,SXSW Downtown Austin 94 Walk Score,3262147,Perry,,78701,30.27664,-97.7498,Entire home/apt,899,3,1,2013-03-13,0.01,1,365
656290,QUIET DOWNTOWN LOFT LIVING /OFFICE MONTHLY RENTAL,2200456,Tressa,,78701,30.27308,-97.74698,Entire home/apt,200,2,5,2015-05-03,0.06,7,103
658066,Mid-Century Modern Sanctuary,3179702,Cathy,,78704,30.24432,-97.788,Entire home/apt,499,3,0,,,1,0
659787,Charming East Austin Bungalow with a BBQ Grill,2831971,Fred And Kellner,,78702,30.25739,-97.72915,Entire home/apt,195,3,77,2019-07-28,0.97,1,286
660425,The Casita on Hether St,3333277,Gisela,,78704,30.25118,-97.77234,Entire home/apt,132,2,123,2019-05-25,1.48,1,126
662226,Brentwood Bungalow-Central-2 BDRMS,543367,Mary,,78757,30.33514,-97.72913,Entire home/apt,80,30,17,2019-04-30,0.21,2,155
662245,2B/2B Condo in Downtown Austin,3343870,Brandon,,78703,30.26866,-97.75176,Entire home/apt,450,5,2,2014-03-13,0.03,1,0
664013,Charming Hill Country Cottage -Multiple Night Stay,265070,Lata,,78733,30.34929,-97.85596,Private room,60,2,149,2019-08-05,1.87,2,321
666423,Zilker Neighborhood Bungalow SXSW,2350380,Nessa,,78704,30.24957,-97.77782,Entire home/apt,525,1,13,2019-04-15,0.20,3,362
666768,Detached Studio.shared bath/kitchen,2350380,Nessa,,78704,30.24924,-97.77802,Private room,70,1,7,2015-11-10,0.12,3,0
667769,3 Bdrm House  - Minutes to ACL/Nightlife,3378401,Geoff,,78704,30.24198,-97.77677,Entire home/apt,650,3,21,2018-10-08,0.25,1,308
668208,ZILKER! 4 bed / 3 bath w Pool and Spa by Greenbelt,3380639,Marjorie,,78704,30.25678,-97.78016,Entire home/apt,800,3,65,2019-07-28,0.83,1,338
668301,A Place To Stay In Austin,2885190,John & Carol,,78704,30.24649,-97.75696,Entire home/apt,249,2,135,2019-07-29,1.63,1,214
668873,SOCO! Two bedroom on Travis Heights,1710302,Lindsay,,78704,30.23707,-97.74394,Entire home/apt,120,2,78,2019-03-18,0.92,14,328
669469,Historical Loft with Capitol View!,3389824,Raquel + Jacob,,78701,30.27084,-97.74143,Entire home/apt,159,1,329,2019-07-17,3.90,3,148
669923,"Travis Heights, Spacious Living in SOCO",1710302,Lindsay,,78704,30.23904,-97.74569,Entire home/apt,700,1,84,2019-06-23,1.02,14,295
673379,Resort Style Living - Whole House,2174080,Jose,,78745,30.22437,-97.81647,Entire home/apt,1447,3,55,2019-07-28,0.66,1,348
675759,SXSW Downtown studio uptown style,3432323,Julia,,78701,30.28074,-97.74381,Entire home/apt,119,2,248,2019-08-03,2.97,2,315
676554,ACL-F1-SXSW: Perfect Location!,3334089,Rey,,78704,30.24009,-97.74143,Private room,100,2,54,2019-04-29,0.82,1,354
676963,NEW Luxury Downtown Apartment ,3441494,Joseph,,78703,30.27057,-97.75414,Entire home/apt,1000,1,0,,,1,365
679736,Modern 2 BR East Austin Home!,1831503,Ryan,,78702,30.27987,-97.7117,Entire home/apt,800,2,2,2013-03-18,0.03,1,365
681118,East-Central Craftsman on Hike & Bike Trail,3468228,Jules & Lance,,78702,30.24985,-97.72164,Entire home/apt,1200,3,10,2019-05-04,0.13,2,358
683558,Austin Mid Century Modern for SXSW,3484128,Chad,,78746,30.27482,-97.79646,Entire home/apt,2000,3,0,,,1,0
685361,5 Star Gorgeous and Spacious Downtown Austin 4BR,3495665,Laura,,78703,30.28005,-97.75493,Entire home/apt,1000,2,26,2018-10-22,0.33,1,348
685447,EZ Camping = SxSAustin4,1568741,Jim O',,78745,30.21002,-97.77059,Entire home/apt,14,2,17,2019-03-26,0.20,13,364
685448,EZ Camping = SxSAustin2,1568741,Jim O',,78745,30.21077,-97.77134,Entire home/apt,14,2,52,2019-06-30,0.67,13,364
685451,Camping is EZ in SxSAustin1,1568741,Jim O',,78745,30.2084,-97.76878,Entire home/apt,14,2,13,2019-03-16,0.17,13,364
686463,SXSW + A.D Stenger home ,307725,Sera,,78704,30.25463,-97.77267,Entire home/apt,700,1,13,2019-04-27,0.16,2,0
687495,SXSW or F1 Hill Country View & Pool,3447572,Soriya,,78735,30.24693,-97.87825,Entire home/apt,1600,4,0,,,1,365
687675,Comfy 3/2 Home on UT shuttle,3509782,Meaghan,,78731,30.35037,-97.75921,Entire home/apt,275,2,65,2019-07-07,0.83,1,173
689263,Zilker Mid-Century Gold,307725,Sera,,78704,30.25398,-97.77689,Entire home/apt,300,1,0,,,2,364
690984,Perfect 4 Executives/Professionals,3531593,Steve,,78701,30.26587,-97.73992,Entire home/apt,295,2,327,2019-07-28,3.94,3,139
692058,East Side Loft  w/ deck &  Pool,3537117,Buffy,,78722,30.2829,-97.71104,Entire home/apt,189,1,16,2015-04-26,0.23,1,0
692220,My Treehouse Home in South Austin,3539325,Garret,,78704,30.23628,-97.75248,Entire home/apt,114,30,59,2019-01-27,0.71,3,223
693890,"Beautiful duplex, perfect for SXSW!",3547591,Alana,,78704,30.24317,-97.74173,Entire home/apt,545,2,0,,,1,0
698082,"SOCO Bungalow Bombshell—Charming, Cozy, Central",3577561,Ellen,,78704,30.23784,-97.74409,Entire home/apt,300,2,192,2019-07-28,2.34,2,205
699018,"Oasis Near Downtown, Firepit, New Discount",3584580,Katherine,,78731,30.31044,-97.75424,Entire home/apt,144,3,34,2019-05-21,0.42,3,21
699485,1 rm in house - 10 mi from SXSW!!,3587826,David,,78745,30.19454,-97.78279,Entire home/apt,400,1,0,,,1,0
700855,Perfect Corporate House in Heart of Austin,2214820,Alexander,,78703,30.27928,-97.76076,Entire home/apt,139,12,5,2017-03-19,0.06,2,108
701032,Cozy Downtown Home,3596874,Gabriel,,78704,30.24045,-97.74146,Entire home/apt,109,1,3,2015-10-16,0.04,1,0
